Name: CCTV-1, URL: http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226895/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EI0Rkc6neBYgfpoJ1yud8Fw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 摩登兄弟探清水河, URL: http://vd2.bdstatic.com/mda-jg6dffnbt92877h0/sc/mda-jg6dffnbt92877h0.mp4$订阅源, Date: None, Delay: 73 ms, Speed: 1.13 M/s, Resolution: 1280x720
Name: 故乡, URL: https://vd2.bdstatic.com/mda-jdtqamrw3x3j7uxj/sc/mda-jdtqamrw3x3j7uxj.mp4$订阅源, Date: None, Delay: 68 ms, Speed: 1.40 M/s, Resolution: 1280x720
Name: 故乡, URL: http://vdown.kuwo.cn:80/resource/t4/23/63/hQYKyFEiljU.mp4$订阅源, Date: None, Delay: 278 ms, Speed: 3.52 M/s, Resolution: 1280x720
Name: 整容归来, URL: https://vd3.bdstatic.com/mda-ji1xe9cmasuh0722/hd/mda-ji1xe9cmasuh0722.mp4$订阅源, Date: None, Delay: 69 ms, Speed: 1.82 M/s, Resolution: 1280x720
Name: 斯里兰卡ITNSriLanka, URL: https://itnhls.wns.live/hls/stream.m3u8$订阅源, Date: None, Delay: 161 ms, Speed: 0.52 M/s, Resolution: 1280x720
Name: 新世纪舞曲, URL: https://vd4.bdstatic.com/mda-mkq704rtr59i9jtj/sc/cae_h264/1637823373696903055/mda-mkq704rtr59i9jtj.mp4$订阅源, Date: None, Delay: 69 ms, Speed: 1.47 M/s, Resolution: 1280x720
Name: 新情歌DJ, URL: https://vd3.bdstatic.com/mda-mkm49f32vcaf16y0/sc/cae_h264/1637551531193286304/mda-mkm49f32vcaf16y0.mp4$订阅源, Date: None, Delay: 69 ms, Speed: 1.82 M/s, Resolution: 1280x720
Name: 新歌, URL: https://vd4.bdstatic.com/mda-ncg9dxe96d9039u2/sc/cae_h264_delogo/1647648778266965968/mda-ncg9dxe96d9039u2.mp4$订阅源, Date: None, Delay: 69 ms, Speed: 1.47 M/s, Resolution: 1280x720
Name: 新歌DJ想你的心好苦谢谢你陪我一程痴情人活受罪, URL: https://vd3.bdstatic.com/mda-nbh82mz7pqwck9kb/sc/bd265_cae_delogo/1645209735259425049/mda-nbh82mz7pqwck9kb.mp4#$订阅源, Date: None, Delay: 69 ms, Speed: 1.82 M/s, Resolution: 1280x720
Name: 新歌上线, URL: https://vd4.bdstatic.com/mda-nc005jwr87jrdssh/sc/cae_h264_delogo/1646179767551234681/mda-nc005jwr87jrdssh.mp4$订阅源, Date: None, Delay: 69 ms, Speed: 1.47 M/s, Resolution: 1280x720
Name: 新歌上线7首, URL: https://vd2.bdstatic.com/mda-nc4fkdejg6k892tp/720p/h264_delogo/1646478313883739193/mda-nc4fkdejg6k892tp.mp4$订阅源, Date: None, Delay: 68 ms, Speed: 1.40 M/s, Resolution: 1280x720
Name: 新歌上线啥歌这么好听, URL: https://vd4.bdstatic.com/mda-nce4pddwfdazhgrt/sc/cae_h264_delogo/1647315872347291980/mda-nce4pddwfdazhgrt.mp4$订阅源, Date: None, Delay: 69 ms, Speed: 1.47 M/s, Resolution: 1280x720
Name: 新歌推荐今生的唯一今夜的雨是谁的眼泪相当好听, URL: https://vd2.bdstatic.com/mda-ndg6psg9zd12ihzs/1080p/cae_h264_delogo/1650236539803095703/mda-ndg6psg9zd12ihzs.mp4$订阅源, Date: None, Delay: 68 ms, Speed: 1.40 M/s, Resolution: 1280x720
Name: 新歌推荐梦中想着你惜别的海岸好听醉人, URL: https://vd2.bdstatic.com/mda-ndg53jbq7si8hftd/1080p/cae_h264_delogo/1650167662040039831/mda-ndg53jbq7si8hftd.mp4$订阅源, Date: None, Delay: 68 ms, Speed: 1.40 M/s, Resolution: 1280x720
Name: 新歌来了点燃一根烟雪花寄相思优美歌声值得珍藏, URL: https://vd4.bdstatic.com/mda-ndh6iph1cjnpbx5v/1080p/cae_h264_delogo/1650258726083919516/mda-ndh6iph1cjnpbx5v.mp4$订阅源, Date: None, Delay: 69 ms, Speed: 1.47 M/s, Resolution: 1280x720
Name: 新疆兵团四师可克达拉综合, URL: http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8?zxinjd$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 新疆可克达拉综合, URL: http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 新虎口遐想, URL: https://vd4.bdstatic.com/mda-jarfmdf8su7sckk3/hd/mda-jarfmdf8su7sckk3.mp4?auth_key=1655295819-0-0-df94f7531d93ff90ad12888c89a672ca&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=3219421685&vid=8705230262897615568&abtest=all$订阅源, Date: None, Delay: 69 ms, Speed: 1.47 M/s, Resolution: 1280x720
Name: 新送情郎, URL: https://vd4.bdstatic.com/mda-meq936zru7niwvd2/sc/cae_h264/1621924823247730000/mda-meq936zru7niwvd2.mp4$订阅源, Date: None, Delay: 69 ms, Speed: 1.47 M/s, Resolution: 1280x720
Name: 新郑综合Not247, URL: http://live.dxhmt.cn:9081/tv/10184-1.m3u8$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 方哥直播分享群, URL: https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgksy04wUo17eY6Qc.mp4$订阅源, Date: None, Delay: 19 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 方哥软件库, URL: https://vd3.bdstatic.com/mda-ndvf6i90f43hxwj9/sc/bd265_cae_v4_delogo/1651382899118193225/mda-ndvf6i90f43hxwj9.mp4$订阅源, Date: None, Delay: 69 ms, Speed: 1.82 M/s, Resolution: 1280x720
Name: 无彩我爱你, URL: https://vd3.bdstatic.com/mda-kh9zv2u98phv1v39/default/bd265_nowatermark/mda-kh9zv2u98phv1v39.mp4$订阅源, Date: None, Delay: 69 ms, Speed: 1.82 M/s, Resolution: 1280x720
Name: 旧梦, URL: https://vd3.bdstatic.com/mda-njs3efsrm1xmd61x/360p/h264/1666837647247659986/mda-njs3efsrm1xmd61x.mp4$订阅源, Date: None, Delay: 69 ms, Speed: 1.82 M/s, Resolution: 1280x720
Name: 昌宁电视台, URL: http://live.ynurl.com/video/s10047-cntv/index.m3u8?zyund$订阅源, Date: None, Delay: 222 ms, Speed: 0.00 M/s, Resolution: None
Name: 春晚1985, URL: http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4$订阅源, Date: None, Delay: 121 ms, Speed: 11.17 M/s, Resolution: 768x576
Name: 昨天今天明天, URL: https://vd3.bdstatic.com/mda-ia4xz7n2s4hxbhby/logo/hd/mda-ia4xz7n2s4hxbhby.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D$订阅源, Date: None, Delay: 69 ms, Speed: 1.82 M/s, Resolution: 1280x720
Name: 晋中公共Not247, URL: http://jzlive.jztvnews.com:90/live/jzgg.m3u8$订阅源, Date: None, Delay: 733 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 晋中新闻, URL: http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8?zshanxd$订阅源, Date: None, Delay: 733 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 晋中综合, URL: http://jzlive.jztvnews.com:90/live/jzzh.m3u8$订阅源, Date: None, Delay: 733 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 曼联官方MUTV, URL: https://bcovlive-a.akamaihd.net/r2d2c4ca5bf57456fb1d16255c1a535c8/eu-west-1/6058004203001/playlist.m3u8$订阅源, Date: None, Delay: 69 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: 最亲的人, URL: https://vd3.bdstatic.com/mda-me7dby1zxqvbhi0v/sc/bd265_nowatermark/1620544641579292623/mda-me7dby1zxqvbhi0v.mp4$订阅源, Date: None, Delay: 69 ms, Speed: 1.82 M/s, Resolution: 1280x720
Name: 最佳酒友, URL: https://vd3.bdstatic.com/mda-jheqyidz841gwxpy/hd/mda-jheqyidz841gwxpy.mp4$订阅源, Date: None, Delay: 69 ms, Speed: 1.82 M/s, Resolution: 1280x720
Name: 最新dj, URL: https://vd2.bdstatic.com/mda-mm4dszarfc74t9mx/sc/cae_h264/1638819159347843097/mda-mm4dszarfc74t9mx.mp4$订阅源, Date: None, Delay: 68 ms, Speed: 1.40 M/s, Resolution: 1280x720
Name: 最新伤感5首歌, URL: https://vd4.bdstatic.com/mda-mmm51m2ep4vqhhst/480p/h264/1640146053815826024/mda-mmm51m2ep4vqhhst.mp4$订阅源, Date: None, Delay: 69 ms, Speed: 1.47 M/s, Resolution: 1280x720
Name: 最近很火的车载DJ舞曲明歆悦, URL: https://vd4.bdstatic.com/mda-kifwywyz3t3qd51z/sc/mda-kifwywyz3t3qd51z.mp4$订阅源, Date: None, Delay: 69 ms, Speed: 1.47 M/s, Resolution: 1280x720
Name: 月亮啊月亮, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5198279972604377841_hlsb.m3u8$订阅源, Date: None, Delay: 246 ms, Speed: 12.38 M/s, Resolution: 768x576
Name: 月光瞑蔡秋凤, URL: http://txmov2.a.yximgs.com/upic/2020/11/25/15/BMjAyMDExMjUxNTQxMjRfMTU0MDc1NjUwOF8zOTc3MDYxOTQzOF8yXzM=_b_B5ef50d6b7967ca637b709b0bbd215806.mp4$订阅源, Date: None, Delay: 17 ms, Speed: 73.98 M/s, Resolution: 1280x720
Name: 有点甜, URL: https://vd3.bdstatic.com/mda-kmmit1upkntz17qq/sc/bd265_nowatermark/1608631881/mda-kmmit1upkntz17qq.mp4$订阅源, Date: None, Delay: 69 ms, Speed: 1.82 M/s, Resolution: 1280x720
Name: 有线直播, URL: http://61.10.2.145/live_freedirect/hd110_h.live/chunklist.m3u8$订阅源, Date: None, Delay: 197 ms, Speed: 0.24 M/s, Resolution: 1280x720
Name: 有线财经资讯, URL: http://61.10.2.140/live_freedirect/freehd208_h.live/playlist.m3u8$订阅源, Date: None, Delay: 198 ms, Speed: 0.23 M/s, Resolution: 1280x720
Name: 有线财经资讯, URL: http://61.10.2.141/live_freedirect/freehd208_h.live/playlist.m3u8$订阅源, Date: None, Delay: 198 ms, Speed: 0.23 M/s, Resolution: 1280x720
Name: 有线财经资讯, URL: http://61.10.2.145/live_freedirect/freehd208_h.live/chunklist.m3u8$订阅源, Date: None, Delay: 197 ms, Speed: 0.24 M/s, Resolution: 1280x720
Name: 有线财经资讯, URL: http://61.10.2.146/live_freedirect/freehd208_h.live/playlist.m3u8$订阅源, Date: None, Delay: 396 ms, Speed: 0.27 M/s, Resolution: 1280x720
Name: 有线财经资讯, URL: http://61.10.2.151/live_freedirect/freehd208_h.live/playlist.m3u$订阅源, Date: None, Delay: 219 ms, Speed: 0.25 M/s, Resolution: 1280x720
Name: 朋友情, URL: https://vd2.bdstatic.com/mda-je1fedk1gxdg229j/v1-cae/hd/mda-je1fedk1gxdg229j.mp4$订阅源, Date: None, Delay: 68 ms, Speed: 1.40 M/s, Resolution: 1280x720
Name: 朋友情, URL: https://vd4.bdstatic.com/mda-jdvp9fphc27r6g5e/v1-cae/sc/mda-jdvp9fphc27r6g5e.mp4$订阅源, Date: None, Delay: 69 ms, Speed: 1.47 M/s, Resolution: 1280x720
Name: 朋友这杯酒dj, URL: https://jsmov2.a.yximgs.com/upic/2023/04/24/23/BMjAyMzA0MjQyMzQyNDlfMjQ4MTA5ODU2NF8xMDE0MTY5NDkwMjRfMF8z_b_Bb0a8e6982fd7c2142d1fa4c71eee64d0.mp4$订阅源, Date: None, Delay: 497 ms, Speed: 7.71 M/s, Resolution: 1280x720
Name: 望赵丽颖张碧晨, URL: https://vdse.bdstatic.com/25f5ae931f851bf09c48abaebe5d6f8d.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F$订阅源, Date: None, Delay: 508 ms, Speed: 1.77 M/s, Resolution: 1920x1080
Name: 李圣杰痴心绝对, URL: http://vodcdn.video.taobao.com/oss/ali-video/f2b27944f9960f3dbb2c6dd6c4679747/video.m3u8$订阅源, Date: None, Delay: 24 ms, Speed: 0.02 M/s, Resolution: 720x480
Name: 李玲玉女儿情, URL: http://vd4.bdstatic.com/mda-jiqh0kcd7kgpwnmb/sc/mda-jiqh0kcd7kgpwnmb.mp4$订阅源, Date: None, Delay: 68 ms, Speed: 1.64 M/s, Resolution: 1280x720
Name: 杜德伟情人, URL: http://vdown.kuwo.cn:80/resource/t4/59/86/iXqIb2KOC3M.mp4$订阅源, Date: None, Delay: 278 ms, Speed: 3.52 M/s, Resolution: 1280x720
Name: 来时人间去时尘, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5241627115538696157_hlsb.m3u8$订阅源, Date: None, Delay: 246 ms, Speed: 12.38 M/s, Resolution: 768x576
Name: 来生再去拥抱你梨花飞情人泪落雨的秋梦醉荷塘, URL: https://vdse.bdstatic.com//d5e3237c7ef186217ea1c9b24d58e2ae.mp4$订阅源, Date: None, Delay: 508 ms, Speed: 1.77 M/s, Resolution: 1920x1080
Name: 杯中影, URL: https://vd2.bdstatic.com/mda-jdnnsnviqbzm3sm9/v1-cae/hd/mda-jdnnsnviqbzm3sm9.mp4$订阅源, Date: None, Delay: 68 ms, Speed: 1.40 M/s, Resolution: 1280x720
Name: 极速汽车, URL: http://180.213.174.225:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 林淑容经典情歌美女KTV字幕版, URL: https://vd4.bdstatic.com/mda-nkm9mjnqe6xaqktc/sc/cae_h264/1669104767343049961/mda-nkm9mjnqe6xaqktc.mp4$订阅源, Date: None, Delay: 69 ms, Speed: 1.47 M/s, Resolution: 1280x720
Name: 林翠萍情网, URL: https://vd4.bdstatic.com:443/mda-mipn4ccctdasgr2r/fhd/cae_h264_nowatermark/1632498915227563300/mda-mipn4ccctdasgr2r.mp4$订阅源, Date: None, Delay: 69 ms, Speed: 1.47 M/s, Resolution: 1280x720
Name: 林翠萍的我太傻, URL: https://vd2.bdstatic.com/mda-mb5qq1ic4yvekk6r/v2-hknm/sc/mda-mb5qq1ic4yvekk6r.mp4$订阅源, Date: None, Delay: 68 ms, Speed: 1.40 M/s, Resolution: 1280x720
Name: 林翠萍经典情歌相思豆F, URL: https://vdse.bdstatic.com//986498bb0ccd2114ba1274df22fae332.mp4$订阅源, Date: None, Delay: 508 ms, Speed: 1.77 M/s, Resolution: 1920x1080
Name: 林翠萍经典老歌相会在梦里F, URL: https://vdse.bdstatic.com//00fb72cd0b27bec6d9c0cd915874b50e.mp4$订阅源, Date: None, Delay: 508 ms, Speed: 1.77 M/s, Resolution: 1920x1080
Name: 林翠萍负心的你F, URL: https://vdse.bdstatic.com//16425f9f93e382e23bcde71f8ed85a4c.mp4$订阅源, Date: None, Delay: 508 ms, Speed: 1.77 M/s, Resolution: 1920x1080
Name: 林翠萍麦搁来这套, URL: https://vdse.bdstatic.com//5b388a47b1233105831e09b8cadc1edd.mp4$订阅源, Date: None, Delay: 508 ms, Speed: 1.77 M/s, Resolution: 1920x1080
Name: 梦中情人林乔安, URL: http://txmov2.a.yximgs.com/upic/2020/11/08/21/BMjAyMDExMDgyMTAwMTNfMTU0MDc1NjUwOF8zODk0OTg4ODcxN18yXzM=_b_B5faf49255e0be7fc042ea521c28a458e.mp4$订阅源, Date: None, Delay: 17 ms, Speed: 73.98 M/s, Resolution: 1280x720
Name: 梦中的情话, URL: http://vd2.bdstatic.com/mda-ji4rwrwg7fijyqkh/mda-ji4rwrwg7fijyqkh.mp4$订阅源, Date: None, Delay: 73 ms, Speed: 1.13 M/s, Resolution: 1280x720
Name: 欢喜就好, URL: http://vdown.kuwo.cn:80/resource//t4/33/65/I4Vpjif2dxY.mp4$订阅源, Date: None, Delay: 278 ms, Speed: 3.52 M/s, Resolution: 1280x720
Name: 歌MV1, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgypLV4gUo-ZmUhwc.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV10, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg59bE4gUo0P3y9QM.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV11, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8NfE4gUomOLI6gM.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV12, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgotjE4gUo8Jvi8Ac.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV13, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvp_b4gUovoTAwAI.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV14, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglYC24gUokJDpqQU.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV15, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0YC24gUoyvO6Ng.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV16, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgxa_M5gUooKTfxAE.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV17, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtpai5wUoyLvuugU.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV18, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyKyM5gUooJurKA.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV19, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvPi-4gUov5GSxQM.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV2, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglZTV4gUo1tiHrgM.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV20, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgh7GM5gUowOmHhwM.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV21, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-feR5wUo5M2ibw.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV22, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglNbE4gUoham84wU.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV23, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsK2M5gUosN7C7QQ.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV24, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgupai5wUonrHpywI.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV25, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnJ3x5gUo0-uHqwM.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV26, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgr7qk4wUoqqvYowU.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV27, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAghbGM5gUonv2rzgY.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV28, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkLjX4gUo7pD-swM.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV29, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnMOv5wUouMCstQQ.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV3, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmJbV4gUogpLGkgM.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV30, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgp7CM5gUo0rva5QU.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV31, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg--nW4gUokMvrzgY.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV32, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpPTW4gUoz_DgdQ.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV33, URL: http://vd4.bdstatic.com/mda-ickhjq8gkcxz55i1/sc/mda-ickhjq8gkcxz55i1.mp4$订阅源, Date: None, Delay: 68 ms, Speed: 1.64 M/s, Resolution: 1280x720
Name: 歌MV34, URL: http://vd4.bdstatic.com/mda-ihkwerpgqm1v3ehy/sc/mda-ihkwerpgqm1v3ehy.mp4$订阅源, Date: None, Delay: 68 ms, Speed: 1.64 M/s, Resolution: 1280x720
Name: 歌MV35, URL: http://vd4.bdstatic.com/mda-jhid37v9u4vny09j/sc/mda-jhid37v9u4vny09j.mp4$订阅源, Date: None, Delay: 68 ms, Speed: 1.64 M/s, Resolution: 1280x720
Name: 歌MV36, URL: http://vd4.bdstatic.com/mda-icpieeuwfuwruijw/sc/mda-icpieeuwfuwruijw.mp4$订阅源, Date: None, Delay: 68 ms, Speed: 1.64 M/s, Resolution: 1280x720
Name: 歌MV37, URL: http://vd4.bdstatic.com/mda-jhtriuc2z5fddtre/sc/mda-jhtriuc2z5fddtre.mp4$订阅源, Date: None, Delay: 68 ms, Speed: 1.64 M/s, Resolution: 1280x720
Name: 歌MV38, URL: http://vd4.bdstatic.com/mda-jepbbqntd414qsem/sc/mda-jepbbqntd414qsem.mp4$订阅源, Date: None, Delay: 68 ms, Speed: 1.64 M/s, Resolution: 1280x720
Name: 歌MV39, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgueWa4gUo_-2vowI.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV4, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgk5nV4gUo5KyapQI.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV40, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3MOv5wUojLD3vgE.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV41, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8JWi5wUokMTQ0AE.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV42, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2bGM5gUo_NXfoAI.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV43, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglcSv5wUospmsmQU.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV44, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAggpvX4gUo7e7N8QI.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV45, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw_ma4gUouNqBoAQ.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV46, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqMGv5wUo2ZSx8QY.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV47, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg38q04wUomp3jxAQ.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV48, URL: http://vd4.bdstatic.com/mda-ji3nh9t9qpewj26m/sc/mda-ji3nh9t9qpewj26m.mp4$订阅源, Date: None, Delay: 68 ms, Speed: 1.64 M/s, Resolution: 1280x720
Name: 歌MV5, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglpvV4gUo0pn7iAQ.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV50, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg18Cv5wUoy_y7mQE.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV51, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzL_v5wUowL3FvAM.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV52, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgy6yM5gUo7Pnd-QU.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV53, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAghMCv5wUoqteI8gM.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV54, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-JfV4gUol9ea6QM.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV55, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0f2a4gUonvrdrgI.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV6, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgksy04wUo17eY6Qc.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV7, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg49ia4gUolMGllwI.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
Name: 歌MV8, URL: http://15799848.s21v.faiusr.com/58/ABUIABA6GAAghv2c4gUo1IGIhQQ.mp4$订阅源, Date: None, Delay: 24 ms, Speed: 122.77 M/s, Resolution: 1280x720
